crop,year,site,brand,genotype,pcode,yield_bu_ac,tw_lb_bu,silking_date
CORN,2012,SHD,PHILLIPS,PSF082,5232,89.33,51.33,62
CORN,2012,SHD,PHILLIPS,PSF112,5234,74.845,50.045,64
CORN,2012,SHD,PHILLIPS,PSF122,5236,74.915,51.6725,63
CORN,2012,SHD,,MEAN,9901,69.3375,51.45242,65.13333333
CORN,2012,SHD,,CV,9902,12.93231,1.378974,0.852127274
CORN,2012,SHI,MIDLAND,7A28PRW,3896,213.4375,53.8775,70
CORN,2012,SHI,MAT CHK,FULL,4113,232.39,56.695,68.25
CORN,2012,SHI,MAT CHK,MID,4556,221.4125,55.0025,68.25
CORN,2012,SHI,LG SEEDS,LG2620VT3,4593,224.3475,55.7175,67
CORN,2012,SHI,PRODUCERS,7394VT3,4620,223.9025,55.1725,67.25
CORN,2012,SHI,PRODUCERS,7414VT3,4621,221.97,54.17,67.25
CORN,2012,SHI,MAT CHK,EARLY,4663,197.4775,54.8325,68
CORN,2012,SHI,MIDLAND,670PRW,4776,223.0975,55.5875,66.25
CORN,2012,SHI,PRODUCERS,7014VT3,4778,210.395,54.4225,67.25
CORN,2012,SHI,G2 GENETICS,5X-915,4827,182.4175,58.1775,70.25
CORN,2012,SHI,MIDLAND,779PRW,4891,221.7775,57.0125,67
CORN,2012,SHI,MIDLAND,361PRW,4894,187.4275,57.7275,68.25
CORN,2012,SHI,G2 GENETICS,3F-515,4995,218.695,56.8125,71
CORN,2012,SHI,MIDLAND,622PRW,5021,223.5075,56.765,68.25
CORN,2012,SHI,MIDLAND,552PRW,5026,203.23,57.5825,66.25
CORN,2012,SHI,PRODUCERS,7574VT3Pro,5036,227.9,55.5675,67.25
CORN,2012,SHI,PRODUCERS,7224VT3Pro,5037,223.1525,54.22,69.25
CORN,2012,SHI,G2 GENETICS,5H-716,5090,186.46,58.0875,72
CORN,2012,SHI,MASTERS CHOICE,MC-630,5131,199.285,58.0325,71.25
CORN,2012,SHI,National Starch,A7595,5159,162.2325,54.0725,68
CORN,2012,SHI,National Starch,A5602,5160,184.4325,52.7925,70
CORN,2012,SHI,PRODUCERS,6884VT3Pro,5161,213.1125,57.2175,67.25
CORN,2012,SHI,LG SEEDS,LG2636VT3Pro,5171,223.74,55.3625,67.25
CORN,2012,SHI,LG SEEDS,LG2602VT3Pro,5172,218.0225,54.9675,67.25
CORN,2012,SHI,MIDLAND,523BLGW,5178,205.745,56.025,69
CORN,2012,SHI,MIDLAND,573PRW,5179,229.9475,58.5375,66.25
CORN,2012,SHI,MIDLAND,653PRW,5180,243.205,57.375,67
CORN,2012,SHI,G2 GENETICS,5H-1005,5204,221.4925,56.605,69
CORN,2012,SHI,G2 GENETICS,5X-411,5205,182.8625,57.21,67
CORN,2012,SHI,G2 GENETICS,3D-811,5206,196.11,57.435,68
CORN,2012,SHI,G2 GENETICS,5Z-1204,5207,205.2325,58.33,69
CORN,2012,SHI,G2 GENETICS,5X-214,5208,171.2175,56.3075,67.25
CORN,2012,SHI,G2 GENETICS,5H-117,5209,197.1725,57.1075,70.25
CORN,2012,SHI,NUTECH,5B-410,5210,218.4875,56.13,69
CORN,2012,SHI,NUTECH,5N-910,5211,206.995,56.62,68
CORN,2012,SHI,PHILLIPS,PSF112,5234,242.525,56.46,66
CORN,2012,SHI,PHILLIPS,PSF121,5235,213.155,57.66,67
CORN,2012,SHI,PHILLIPS,PSF122,5236,227.7425,56.8525,66
CORN,2012,SHI,PHILLIPS,PSF141,5237,255.53,58.215,66.25
CORN,2012,SHI,MASTERS CHOICE,MCT-6323,5239,210.48,56.245,67.25
CORN,2012,SHI,,MEAN,9901,211.7931,56.32475,68.05625
CORN,2012,THI,MIDLAND,7A28PRW,3896,208.2133,52.75,80.25
CORN,2012,THI,MAT CHK,FULL,4113,219.7782,55.225,77
CORN,2012,THI,MAT CHK,MID,4556,249.1835,54.875,75.75
CORN,2012,THI,LG SEEDS,LG2642VT3,4594,208.5601,53.525,75.25
CORN,2012,THI,PRODUCERS,7394VT3,4620,209.2199,55.6,75
CORN,2012,THI,PRODUCERS,7414VT3,4621,194.7377,55.375,74
CORN,2012,THI,MIDLAND,779PRW,4630,210.9878,53.45,76.25
CORN,2012,THI,MAT CHK,EARLY,4663,184.9514,57.275,73.5
CORN,2012,THI,LG SEEDS,LG2555VT3,4753,222.1162,56.075,77
CORN,2012,THI,MIDLAND,670PRW,4776,199.6722,55.375,74.25
CORN,2012,THI,PRODUCERS,7014VT3,4778,225.4304,55.525,76
CORN,2012,THI,MIDLAND,481PRW,4891,184.8317,58.125,72
CORN,2012,THI,MYCOGEN,2T784,4923,200.3728,54.975,76.75
CORN,2012,THI,TRIUMPH,1217S,4998,258.1662,55.025,76.5
CORN,2012,THI,MIDLAND,622PRW,5021,232.7565,56.175,76.5
CORN,2012,THI,MIDLAND,552PRW,5026,196.5419,56.75,72.5
CORN,2012,THI,PRODUCERS,7574VT3Pro,5036,215.1696,54.725,76.25
CORN,2012,THI,PRODUCERS,7224VT3Pro,5037,214.3187,55,76.5
CORN,2012,THI,DEKALB,DKC62-97,5050,231.5085,54.8,73.25
CORN,2012,THI,DEKALB,DKC63-07,5052,228.0392,56.375,73.75
CORN,2012,THI,MYCOGEN,2V738,5107,229.7707,55.625,77
CORN,2012,THI,MYCOGEN,2V707,5108,253.0358,55.975,77.25
CORN,2012,THI,TRIUMPH,1157X,5140,256.2802,53.8,77.25
CORN,2012,THI,GOLDEN ACRES,28V81,5149,208.358,53.5,77
CORN,2012,THI,PRODUCERS,6884VT3Pro,5161,187.0077,58.1,75.25
CORN,2012,THI,GOLDEN ACRES,G1518,5166,163.3452,57.5,73.75
CORN,2012,THI,GOLDEN ACRES,G5531,5167,214.956,56.8,75.5
CORN,2012,THI,GOLDEN ACRES,X6221VT3,5169,219.4703,55.675,76.5
CORN,2012,THI,LG SEEDS,LG5630VT3Pro,5170,204.298,53.875,76.75
CORN,2012,THI,LG SEEDS,LG2636VT3Pro,5171,209.9986,54.7,75.75
CORN,2012,THI,LG SEEDS,LG2602VT3Pro,5172,223.6183,54.675,77.25
CORN,2012,THI,MIDLAND,523BLGW,5178,189.888,55.875,76
CORN,2012,THI,MIDLAND,573PRW,5179,206.6534,57.8,75.5
CORN,2012,THI,MIDLAND,653PRW,5180,228.0643,54,75.75
CORN,2012,THI,DEKALB,DKC52-04,5215,190.0574,57.975,69.25
CORN,2012,THI,DEKALB,DKC60-62,5216,230.9154,56.125,71.25
CORN,2012,THI,DEKALB,DKC61-17,5217,227.8712,55.9,74
CORN,2012,THI,MYCOGEN,2V676,5222,225.4161,55.25,76.5
CORN,2012,THI,STINE,9732 VT3Pro,5225,218.5261,54.55,75.5
CORN,2012,THI,STINE,9733E VT3Pro,5226,182.2117,57.925,74
CORN,2012,THI,STINE,9808E VT3Pro,5227,211.4264,52.975,76.25
CORN,2012,THI,TAYLOR,T9945,5228,212.3308,58.3,74
CORN,2012,THI,TAYLOR,T9920,5229,203.0143,56.525,72.75
CORN,2012,THI,TAYLOR,T9922,5230,220.8592,54.5,74
CORN,2012,THI,PHILLIPS,PSF082,5232,210.9834,56.55,72.25
CORN,2012,THI,PHILLIPS,PSF112,5234,210.07,55.8,73.5
CORN,2012,THI,PHILLIPS,PSF122,5236,202.3156,55.075,74
CORN,2012,THI,PHILLIPS,PSF141,5237,232.2714,58,74.5
CORN,2012,THI,TRIUMPH,1329H,5246,246.3522,52.875,75.5
CORN,2012,THI,TRIUMPH,1002S,5247,221.4741,55.05,76.5
CORN,2012,THI,TRIUMPH,4401X,5248,187.1087,56.175,76.5
CORN,2012,THI,,MEAN,9901,214.1667,55.57745,75.19607843
CORN,2013,FNI,LG SEEDS,LG2642VT3PRIB,4594,122.7339,55.8375,74
CORN,2013,FNI,PRODUCERS,7394VT3,4620,113.5255,55.6175,75.75
CORN,2013,FNI,PRODUCERS,7414VT3,4621,124.6238,53.62,72.5
CORN,2013,FNI,PRODUCERS,7624VT3,4623,141.9492,56.0375,74
CORN,2013,FNI,MIDLAND,670PRW,4776,122.0505,56.51,72.75
CORN,2013,FNI,PRODUCERS,7014VT3,4778,110.8921,53.42,74.75
CORN,2013,FNI,GARST,83E90-3111,4795,93.66771,58.4075,75
CORN,2013,FNI,DEKALB,DKC64-69 GENVT3P,4912,130.3958,56.0725,75.25
CORN,2013,FNI,TRIUMPH,1217S,4998,122.1459,54.8575,72.5
CORN,2013,FNI,MIDLAND,622PRW,5021,108.6419,56.28,74.25
CORN,2013,FNI,PRODUCERS,7574VT3Pro,5036,131.3772,55.4325,74.5
CORN,2013,FNI,PRODUCERS,7224VT3Pro,5037,104.1043,53.7925,76.75
CORN,2013,FNI,GARST,82K01-3111,5115,146.3283,53.1375,76.25
CORN,2013,FNI,GARST,83R38-3000GT,5116,100.0965,54.89,75.5
CORN,2013,FNI,GARST,84U58-3111,5117,124.9563,53.4775,73.5
CORN,2013,FNI,TRIUMPH,1725H,5139,109.825,55.005,76.25
CORN,2013,FNI,TRIUMPH,1157S,5140,109.8945,54.815,74
CORN,2013,FNI,PRODUCERS,6884VT3Pro,5161,112.3527,55.1425,74.25
CORN,2013,FNI,GOLDEN ACRES,G5531,5167,128.7967,58.3,72.5
CORN,2013,FNI,GOLDEN ACRES,G4598,5169,142.9359,57.17,71.75
CORN,2013,FNI,LG SEEDS,LG5630VT3PRIB,5170,128.9659,54.52,75.5
CORN,2013,FNI,LG SEEDS,LG2636VT3PRIB,5171,126.8097,55.22,73.75
CORN,2013,FNI,LG SEEDS,LG2602VT3PRIB,5172,133.1616,53.865,76
CORN,2013,FNI,MIDLAND,143BLGW,5177,102.728,54.3575,70.75
CORN,2013,FNI,MIDLAND,573PRW,5179,95.70829,57.7375,73
CORN,2013,FNI,MIDLAND,583PRW,5181,128.9309,58.0725,71.5
CORN,2013,FNI,GARST,84N18-3111,5192,115.8009,51.8325,75.25
CORN,2013,FNI,DEKALB,DKC61-88 GENVT3P,5218,132.8143,56.17,73
CORN,2013,FNI,MYCOGEN,2Y816,5221,100.0269,55.2925,76.5
CORN,2013,FNI,MIDLAND,624PRW,5254,114.0808,58.17,73.5
CORN,2013,FNI,MIDLAND,653PRW,5255,112.5575,56.65,73
CORN,2013,FNI,MIDLAND,134PR,5257,123.5943,53.57,69.75
CORN,2013,FNI,GOLDEN ACRES,G6611,5261,114.9793,55.3025,72.5
CORN,2013,FNI,GOLDEN ACRES,G7601,5262,144.5946,56.2675,75.5
CORN,2013,FNI,INTEGRITY,7854,5267,105.5899,57.9025,74.5
CORN,2013,FNI,INTEGRITY,7752,5268,81.89958,58.2275,76.25
CORN,2013,FNI,STINE,9733EVT3PRO,5271,119.6306,56.17,71.25
CORN,2013,FNI,STINE,9739VT3PRO,5273,130.7612,52.3775,73.75
CORN,2013,FNI,LG SEEDS,FILL,5292,117.9953,55.9525,74.75
CORN,2013,FNI,LG SEEDS,LG5618STX,5294,128.7656,56.875,74.5
CORN,2013,FNI,B-H GENETICS,BH 8700VTTP,5305,123.2578,56.44,72.75
CORN,2013,FNI,B-H GENETICS,BH 8550VT2P,5306,137.5406,56.4425,73.25
CORN,2013,FNI,B-H GENETICS,BH 8570VTTP,5309,98.82433,55.8775,72.25
CORN,2013,FNI,B-H GENETICS,BH 8844VTTP,5313,138.1756,58.375,74.5
CORN,2013,FNI,B-H GENETICS,XP 7825VTTP,5315,120.0144,54.66,69
CORN,2013,FNI,MYCOGEN,2V709,5317,117.8323,55.0375,72.75
CORN,2013,FNI,MYCOGEN,2Y767,5318,84.30154,55.4125,73.25
CORN,2013,FNI,MYCOGEN,2K757,5319,88.01619,54.165,71.5
CORN,2013,FNI,DEKALB,DKC52-61 GENSS,5330,115.1912,54.34,70.5
CORN,2013,FNI,PIONEER,P0636HR,5331,127.3391,55.735,72.5
CORN,2013,FNI,PIONEER,P1151HR,5332,154.6258,56.8025,71.75
CORN,2013,FNI,PIONEER,P1690AM,5333,130.7806,57.7525,77
CORN,2013,FNI,TRIUMPH,1366S,5334,125.9021,54.4,75.25
CORN,2013,FNI,TRIUMPH,TRX31375S,5335,137.379,54.49,73.5
CORN,2013,FNI,TRIUMPH,TRX21354R2,5336,89.08385,55.555,75.75
CORN,2013,FNI,,MEAN,9901,119.0719,55.59709,73.74545455
CORN,2013,FRD,DEKALB,DKC64-69 GENVT3P,4912,157.55,57.3725,0
CORN,2013,FRD,GOLDEN ACRES,G4598,5169,142.2,56.6925,0
CORN,2013,FRD,MIDLAND,143BLGW,5177,108.225,58.9025,0
CORN,2013,FRD,MIDLAND,583PRW,5181,128.65,57.36,0
CORN,2013,FRD,DEKALB,DKC61-88 GENVT3P,5218,144.775,56.7975,0
CORN,2013,FRD,MIDLAND,154PRW,5251,119.8,58.4625,0
CORN,2013,FRD,MIDLAND,534PRW,5253,141.325,57.97,0
CORN,2013,FRD,MIDLAND,653PRW,5255,170.475,55.9575,0
CORN,2013,FRD,GOLDEN ACRES,G5621,5259,171.45,56.01,0
CORN,2013,FRD,STEYER,11208 VT3PRORIBC,5263,144.425,58.13,0
CORN,2013,FRD,STEYER,11406 GENSSRIBC,5264,135.8,56.915,0
CORN,2013,FRD,STEYER,X31111TM GENSSRIBC,5265,149.15,57.4175,0
CORN,2013,FRD,STEYER,X31121TM VT2PRORIBC,5266,132.2,57.2025,0
CORN,2013,FRD,STINE,9733EVT3PRO,5271,132.125,57.915,0
CORN,2013,FRD,STINE,9739VT3PRO,5273,148.25,53.9425,0
CORN,2013,FRD,STINE,9808EVT3PRO,5274,151.675,55.2075,0
CORN,2013,FRD,MYCOGEN,2V709,5317,139.275,56.925,0
CORN,2013,FRD,MYCOGEN,2K595,5320,121.875,57.225,0
CORN,2013,FRD,MYCOGEN,2H568,5321,122.675,57.0075,0
CORN,2013,FRD,MYCOGEN,2R549,5322,111.3,56.6025,0
CORN,2013,FRD,MYCOGEN,2V717,5323,144.025,55.57,0
CORN,2013,FRD,MYCOGEN,2C788,5324,164.025,54.705,0
CORN,2013,FRD,MYCOGEN,2V779,5325,145.45,54.9675,0
CORN,2013,FRD,DEKALB,DKC52-61 GENSS,5330,118.2,57.2,0
CORN,2013,FRD,PIONEER,P0636HR,5331,163.175,57.0975,0
CORN,2013,FRD,PIONEER,P1151HR,5332,137.6,57.7825,0
CORN,2013,FRD,PIONEER,P1690AM,5333,162.3,58.135,0
CORN,2013,FRD,,MEAN,9901,141.0361,56.86935,0
CORN,2013,LBDS,PRODUCERS,7134VT3,4377,83.96063,54.5375,62.5
CORN,2013,LBDS,PRODUCERS,7014VT3,4778,71.31863,55.385,62.5
CORN,2013,LBDS,NUTECH/G2 GENETICS,5H-905,4812,111.6248,55.7725,57.75
CORN,2013,LBDS,DEKALB,DKC64-69 GENVT3P,4912,119.4406,55.0225,61.5
CORN,2013,LBDS,NUTECH/G2 GENETICS,5H-903,5082,105.2918,55.1575,58
CORN,2013,LBDS,PRODUCERS,6424VT3Pro,5163,78.17383,57.32,63
CORN,2013,LBDS,MIDLAND,143BLGW,5177,74.95298,57.3175,57.75
CORN,2013,LBDS,DEKALB,DKC61-88 GENVT3P,5218,104.3762,54.475,61
CORN,2013,LBDS,PRODUCERS,6108STXRIB,5249,109.2078,55.3475,61.25
CORN,2013,LBDS,PRODUCERS,5898STXRIB,5250,98.10495,56.1975,60.5
CORN,2013,LBDS,MIDLAND,154PRW,5251,80.80225,56.6475,57.75
CORN,2013,LBDS,NUTECH/G2 GENETICS,5X-698,5275,95.10648,56.5825,56.5
CORN,2013,LBDS,NUTECH,5N-9802,5276,89.84398,56.515,59
CORN,2013,LBDS,NUTECH/G2 GENETICS,5Z-200,5277,124.9766,56.835,56.75
CORN,2013,LBDS,NUTECH/G2 GENETICS,5H-707,5278,126.1322,56.265,60
CORN,2013,LBDS,NUTECH/G2 GENETICS,5Z-109,5279,122.9651,55.805,60.5
CORN,2013,LBDS,NUTECH/G2 GENETICS,5Z-709,5280,115.0067,55.24,61.75
CORN,2013,LBDS,AGRIGOLD,A6358VT3PRIB,5299,65.78054,57.0475,63.75
CORN,2013,LBDS,AGRIGOLD,A6267STXRIB,5300,96.80078,55.1525,61.5
CORN,2013,LBDS,AGRIGOLD,A6252STXRIB,5301,96.55916,57.0125,60
CORN,2013,LBDS,MYCOGEN,2K595,5320,88.89017,55.3975,60.25
CORN,2013,LBDS,MYCOGEN,2H568,5321,85.13854,56.19,60
CORN,2013,LBDS,MYCOGEN,2R549,5322,53.94447,56.2175,59.75
CORN,2013,LBDS,DEKALB,DKC52-61 GENSS,5330,113.8522,55.5525,60
CORN,2013,LBDS,PIONEER,P0636HR,5331,97.86885,55.625,61
CORN,2013,LBDS,PIONEER,P1151HR,5332,119.6139,55.2075,60.5
CORN,2013,LBDS,TRIUMPH,6754S,5337,65.9943,55.5175,61
CORN,2013,LBDS,,MEAN,9901,96.13809,55.90157,60.21296296
CORN,2013,SAD,PHILLIPS,795 VT2Pro,4677,147.7442,58.025,0
CORN,2013,SAD,NUTECH/G2 GENETICS,5H-905,4812,111.5103,57.25,0
CORN,2013,SAD,DEKALB,DKC64-69 GENVT3P,4912,182.5607,58.9,0
CORN,2013,SAD,TRIUMPH,1217S,4998,157.9001,58.15,0
CORN,2013,SAD,NUTECH/G2 GENETICS,5H-903,5082,118.64,56.225,0
CORN,2013,SAD,TRIUMPH,1157S,5140,144.7295,58.05,0
CORN,2013,SAD,DEKALB,DKC61-88 GENVT3P,5218,144.9575,58.425,0
CORN,2013,SAD,PHILLIPS,PSF071 VT3Pro,5231,100.8284,60.55,0
CORN,2013,SAD,PHILLIPS,PSF082 VT3Pro,5232,119.4835,58.575,0
CORN,2013,SAD,PHILLIPS,PSF121 VT3Pro,5235,121.9458,60.325,0
CORN,2013,SAD,PHILLIPS,PSF141 SS,5237,140.7108,59.725,0
CORN,2013,SAD,NUTECH/G2 GENETICS,5X-698,5275,82.08863,57.45,0
CORN,2013,SAD,NUTECH,5N-9802,5276,105.5173,58.575,0
CORN,2013,SAD,NUTECH/G2 GENETICS,5Z-200,5277,103.4801,59.55,0
CORN,2013,SAD,NUTECH/G2 GENETICS,5H-707,5278,110.159,58.6,0
CORN,2013,SAD,NUTECH/G2 GENETICS,5Z-109,5279,145.8064,59.825,0
CORN,2013,SAD,NUTECH/G2 GENETICS,5Z-709,5280,142.9723,57.375,0
CORN,2013,SAD,PHILLIPS,PSF003 VT2Pro,5326,101.1914,59.675,0
CORN,2013,SAD,PHILLIPS,PSF053 VT2Pro,5327,128.1809,59.6,0
CORN,2013,SAD,DEKALB,DKC52-61 GENSS,5330,112.7686,56.2,0
CORN,2013,SAD,PIONEER,P0636HR,5331,126.9515,58.875,0
CORN,2013,SAD,PIONEER,P1151HR,5332,152.2138,58.3,0
CORN,2013,SAD,TRIUMPH,1366S,5334,146.6925,58.025,0
CORN,2013,SAD,,MEAN,9901,128.2188,58.53261,0
CORN,2013,SHD,AGRIGOLD,A6533VT3PRIB,4580,43.3,55.8425,68
CORN,2013,SHD,PHILLIPS,795 VT2Pro,4677,126.75,56.13,66
CORN,2013,SHD,DEKALB,DKC64-69 GENVT3P,4912,130.95,56.32,66.25
CORN,2013,SHD,MIDLAND,622PRW,5021,120.175,55.535,64
CORN,2013,SHD,MIDLAND,552PRW,5026,99.85,55.375,64
CORN,2013,SHD,GOLDEN ACRES,G4598,5169,51.25,54.49,70.25
CORN,2013,SHD,MIDLAND,573PRW,5179,131.35,57.19,63.25
CORN,2013,SHD,MIDLAND,583PRW,5181,109.175,55.6675,59
CORN,2013,SHD,DEKALB,DKC61-88 GENVT3P,5218,78.1,55.7675,62
CORN,2013,SHD,PHILLIPS,PSF071 VT3Pro,5231,53.9,56.9625,60
CORN,2013,SHD,PHILLIPS,PSF082 VT3Pro,5232,47.2,55.4175,62
CORN,2013,SHD,PHILLIPS,PSF112 VT3Pro,5234,155.575,56.67,59.25
CORN,2013,SHD,PHILLIPS,PSF121 VT3Pro,5235,81.4,55.0825,71.25
CORN,2013,SHD,PHILLIPS,PSF122 VT3Pro,5236,113.6375,54.6075,60
CORN,2013,SHD,PHILLIPS,PSF141 SS,5237,142,56.7275,69.25
CORN,2013,SHD,MIDLAND,344PRW,5252,112,55.7825,60.25
CORN,2013,SHD,MIDLAND,534PRW,5253,90.6625,55.5125,63
CORN,2013,SHD,MIDLAND,624PRW,5254,98.075,54.69,64.25
CORN,2013,SHD,MIDLAND,653PRW,5255,179.875,54.725,65
CORN,2013,SHD,MIDLAND,714PRW,5256,132.9,55.655,63
CORN,2013,SHD,GOLDEN ACRES,G5621,5259,158.95,55.5,63
CORN,2013,SHD,STEYER,11208 VT3PRORIBC,5263,114.2,56.76,62.25
CORN,2013,SHD,STEYER,11406 GENSSRIBC,5264,106.975,56.0475,65
CORN,2013,SHD,STEYER,X31111TM GENSSRIBC,5265,89.95,56.1625,70.25
CORN,2013,SHD,STEYER,X31121TM VT2PRORIBC,5266,109.2,55.86,58.25
CORN,2013,SHD,AGRIGOLD,A6408VT3PRIB,5297,40.5,55.47,63
CORN,2013,SHD,AGRIGOLD,A6486VT2PRIB,5303,80.7,55.905,66
CORN,2013,SHD,PHILLIPS,PSF003 VT2Pro,5326,100.875,56.5475,59
CORN,2013,SHD,PHILLIPS,PSF053 VT2Pro,5327,47.5,56.0125,66.25
CORN,2013,SHD,DEKALB,DKC52-61 GENSS,5330,99.8,56.3475,59.25
CORN,2013,SHD,PIONEER,P0636HR,5331,150.7,55.9225,62
CORN,2013,SHD,PIONEER,P1151HR,5332,66.575,55.8575,63.25
CORN,2013,SHD,PIONEER,P1690AM,5333,30.2,55.1725,74.25
CORN,2013,SHD,,MEAN,9901,99.82576,55.80955,63.99242424
CORN,2013,SHI,LG SEEDS,LG2620VT3PRIB,4593,238.9,56.84,70.25
CORN,2013,SHI,LG SEEDS,LG2642VT3PRIB,4594,230.9,55.37,69
CORN,2013,SHI,PRODUCERS,7414VT3,4621,229.725,55.34,69
CORN,2013,SHI,DEKALB,DKC64-69 GENVT3P,4912,273.875,57.4575,70.25
CORN,2013,SHI,AGRIGOLD,A6553VT3PRIB,4926,249.4,55.13,69.25
CORN,2013,SHI,NUTECH/G2 GENETICS,3F-515,4995,250.625,58.08,73.25
CORN,2013,SHI,MIDLAND,622PRW,5021,235.65,57.3625,70
CORN,2013,SHI,PRODUCERS,7574VT3Pro,5036,248.725,56.21,69.25
CORN,2013,SHI,PRODUCERS,7224VT3Pro,5037,253.925,55.4275,70
CORN,2013,SHI,PHILLIPS,709 VT3Pro,5081,223.2,57.08,69
CORN,2013,SHI,LG SEEDS,LG2636VT3PRIB,5171,223.55,56.585,70.25
CORN,2013,SHI,MIDLAND,573PRW,5179,239.65,58.7925,70
CORN,2013,SHI,AGRIGOLD,A6573VT3PRIB,5189,232.525,56.4825,70
CORN,2013,SHI,DEKALB,DKC61-88 GENVT3P,5218,250.7,57.98,69.25
CORN,2013,SHI,PHILLIPS,PSF112 VT3Pro,5234,241.375,57.085,68.25
CORN,2013,SHI,PHILLIPS,PSF122 VT3Pro,5236,230.725,58.045,69
CORN,2013,SHI,PHILLIPS,PSF141 SS,5237,236.95,57.705,68.25
CORN,2013,SHI,MIDLAND,344PRW,5252,234.925,58.5,68.25
CORN,2013,SHI,MIDLAND,534PRW,5253,253.575,57.1275,69.25
CORN,2013,SHI,MIDLAND,624PRW,5254,244.95,57.805,71
CORN,2013,SHI,MIDLAND,653PRW,5255,242.475,58.5675,68.25
CORN,2013,SHI,MIDLAND,714PRW,5256,256.45,55.45,72
CORN,2013,SHI,NUTECH/G2 GENETICS,5Z-109,5279,220.2,59.7775,68.25
CORN,2013,SHI,NUTECH/G2 GENETICS,5Z-709,5280,211.85,57.1875,69
CORN,2013,SHI,NUTECH/G2 GENETICS,5Z-1008,5281,232.575,57.86,72
CORN,2013,SHI,NUTECH/G2 GENETICS,5F-811,5282,213.925,58.535,70.25
CORN,2013,SHI,NUTECH/G2 GENETICS,5Z-1205,5283,238.45,59.845,69
CORN,2013,SHI,NUTECH/G2 GENETICS,5Z-612,5284,249.725,58.28,70.25
CORN,2013,SHI,NUTECH/G2 GENETICS,5Z-113,5285,235.7,59.68,69
CORN,2013,SHI,NUTECH/G2 GENETICS,5Z-1505,5286,234.75,55.4,70
CORN,2013,SHI,NUTECH/G2 GENETICS,5H-216,5287,239.3,57.36,69.25
CORN,2013,SHI,AGRIGOLD,A6499VT3PRO,5302,260.8,59.145,68
CORN,2013,SHI,PHILLIPS,PSF143 VT2Pro,5328,262.375,58.3725,68
CORN,2013,SHI,PHILLIPS,PSF163 VT2Pro,5329,235.025,56.6475,71
CORN,2013,SHI,DEKALB,DKC52-61 GENSS,5330,196.375,57.6625,69
CORN,2013,SHI,PIONEER,P0636HR,5331,215.55,58.46,69
CORN,2013,SHI,PIONEER,P1151HR,5332,207.775,58.1275,69
CORN,2013,SHI,PIONEER,P1690AM,5333,269.375,58.0775,72
CORN,2013,SHI,,MEAN,9901,238.0664,57.49579,69.63157895
CORN,2014,FRD,AGRIGOLD,A6458VT3PRIB,4747,184.337,53.4025,74.5
CORN,2014,FRD,DEKALB,DKC64-69 GENVT3P,4912,166.2075,55.3425,75
CORN,2014,FRD,GOLDEN ACRES,G4598,5169,174.5759,56.6525,73
CORN,2014,FRD,MIDLAND,573PRW,5179,166.4669,56.8025,73.5
CORN,2014,FRD,MIDLAND,653PRW,5180,182.3774,55.25,73.75
CORN,2014,FRD,AGRIGOLD,A6517VT3PRIB,5188,186.1842,53.915,74.75
CORN,2014,FRD,PHILLIPS,PSF082 VT3Pro,5232,181.1251,55.2875,73.75
CORN,2014,FRD,PHILLIPS,PSF112 VT3Pro,5234,170.5631,56.11,73
CORN,2014,FRD,MIDLAND,344PRW,5252,186.1911,55.22,73.75
CORN,2014,FRD,GOLDEN ACRES,G5621,5259,178.8224,56.1125,73.75
CORN,2014,FRD,MYCOGEN,2V709,5317,178.0845,55.2375,75
CORN,2014,FRD,MYCOGEN,2V717,5323,196.6923,53.6275,75.25
CORN,2014,FRD,MYCOGEN,2C788,5324,179.6497,53.6925,76.5
CORN,2014,FRD,PHILLIPS,PSF003 VT2Pro,5326,173.7245,55.115,72
CORN,2014,FRD,PHILLIPS,PSF053 VT2Pro,5327,180.7631,55.6175,72.25
CORN,2014,FRD,PIONEER,P1151HR,5332,179.7949,56.32,73
CORN,2014,FRD,PIONEER,P1690 AM,5333,174.3166,57.495,77.25
CORN,2014,FRD,DEKALB,DKC53-78 SSRIB,5341,181.5705,55.385,71.25
CORN,2014,FRD,DEKALB,DKC61-89 RIB,5342,181.152,55.435,73.75
CORN,2014,FRD,PIONEER,P0365AM,5343,186.3031,56.3225,73.25
CORN,2014,FRD,AGRIGOLD,A6499STXRIB,5347,189.1018,56.1475,74.5
CORN,2014,FRD,GOLDEN ACRES,G4678DG,5361,202.9901,54.83,74.5
CORN,2014,FRD,GOLDEN ACRES,G4655A,5362,186.5306,53.965,74.25
CORN,2014,FRD,MIDLAND,425SS,5372,177.0564,54.9975,74
CORN,2014,FRD,MIDLAND,594PR DG,5373,182.5559,54.3925,75
CORN,2014,FRD,MIDLAND,115PRW,5375,174.3465,55.115,72
CORN,2014,FRD,MYCOGEN,2D599,5377,165.7864,53.88,74
CORN,2014,FRD,,MEAN,9901,180.2692,55.24704,73.94444444
CORN,2014,FRD,,CV,9902,7.604041,0.805948,1.272637407
CORN,2014,FRDS,DEKALB,DKC64-69 GENVT3P,4912,180.8161,55.7325,75.75
CORN,2014,FRDS,AGRIGOLD,A6408VT3PRIB,5297,164.3826,53.6625,74.75
CORN,2014,FRDS,AGRIGOLD,A6358VT3PRIB,5299,178.9278,53.66,76
CORN,2014,FRDS,AGRIGOLD,A6267STXRIB,5300,175.2979,55.31,72.5
