YEAR,LOC,STATE,COUNTY_CITY,LINE,BRAND,NAME,YIELD,WATER_REGIME,TYPE
2010,KSM,KS,MANHATTAN,KSIU331,BLUE SUNBIODIESEL,BSX-7127,10,Unknown,OP
2010,KSM,KS,MANHATTAN,KS4426,K-STATE,KS3132,10,Unknown,OP
2010,KSM,KS,MANHATTAN,Visby,DL SEEDS,SITRO,14,Unknown,H
2010,KSM,KS,MANHATTAN,HyClass115W,DEKALB/MONSANTO,DKW46-15,16,Unknown,OP
2010,KSM,KS,MANHATTAN,Kadore,K-STATE,SUMNER,14,Unknown,OP
2010,KSM,KS,MANHATTAN,Sumner,K-STATE,KS4158,17,Unknown,OP
2010,KSM,KS,MANHATTAN,HPX-7127,BLUE SUNBIODIESEL,BSX-501,14,Unknown,OP
2010,KSQ,KS,MARQUETTE,DKW47-15,K-STATE,KS3132,44,Unknown,OP
2010,KSQ,KS,MARQUETTE,DKW41-10,DL SEEDS,SAFRAN,42,Unknown,H
2010,KSQ,KS,MARQUETTE,Sumner,DL SEEDS,DIMENSION,48,Unknown,H
2010,KSQ,KS,MARQUETTE,Riley,UARK,ARC99009-1,48,Unknown,OP
2010,KSQ,KS,MARQUETTE,HyClass110W,K-STATE,KS3254,43,Unknown,OP
2010,KSQ,KS,MARQUETTE,Hybristar,DL SEEDS,FLASH,50,Unknown,H
2010,KSQ,KS,MARQUETTE,Flash,DL SEEDS,SITRO,63,Unknown,H
2010,KSQ,KS,MARQUETTE,Wichita,DL SEEDS,DYNASTIE,49,Unknown,H
2010,KSQ,KS,MARQUETTE,HyClass115W,K-STATE,KS4022,42,Unknown,OP
2010,KSQ,KS,MARQUETTE,Safran,UARK,ARC00005-2,54,Unknown,OP
2010,KSQ,KS,MARQUETTE,HyClass154W,UARK,ARC2189-2,40,Unknown,OP
2010,KSQ,KS,MARQUETTE,DKW46-15,DL SEEDS,VISBY,40,Unknown,H
2010,KSQ,KS,MARQUETTE,Sitro,UARK,ARC00024-2,62,Unknown,OP
2010,KSQ,KS,MARQUETTE,Kadore,DL SEEDS,KRONOS,50,Unknown,H
2010,KSQ,KS,MARQUETTE,Kiowa,DL SEEDS,BALDUR,30,Unknown,H
2010,KSQ,KS,MARQUETTE,Hybrisurf,DL SEEDS,HYCLASS154W,54,Unknown,H
2010,KSQ,KS,MARQUETTE,HyClass115W,K-STATE,KS4022,34,Unknown,OP
2010,KSQ,KS,MARQUETTE,Hybrisurf,DL SEEDS,HYCLASS154W,48,Unknown,H
2010,KSQ,KS,MARQUETTE,HyClass154W,UARK,ARC2189-2,39,Unknown,OP
2010,KSQ,KS,MARQUETTE,Flash,DL SEEDS,SITRO,48,Unknown,H
2010,KSQ,KS,MARQUETTE,Wichita,DL SEEDS,DYNASTIE,34,Unknown,H
2010,KSQ,KS,MARQUETTE,Sumner,DL SEEDS,DIMENSION,39,Unknown,H
2010,KSQ,KS,MARQUETTE,DKW41-10,DL SEEDS,SAFRAN,33,Unknown,H
2010,KSQ,KS,MARQUETTE,HyClass110W,K-STATE,KS3254,38,Unknown,OP
2010,KSQ,KS,MARQUETTE,DKW46-15,DL SEEDS,VISBY,39,Unknown,H
2010,KSQ,KS,MARQUETTE,Sitro,UARK,ARC00024-2,59,Unknown,OP
2010,KSQ,KS,MARQUETTE,Riley,UARK,ARC99009-1,26,Unknown,OP
2010,KSQ,KS,MARQUETTE,DKW47-15,K-STATE,KS3132,38,Unknown,OP
2010,KSQ,KS,MARQUETTE,Kadore,DL SEEDS,KRONOS,50,Unknown,H
2010,KSQ,KS,MARQUETTE,Kiowa,DL SEEDS,BALDUR,45,Unknown,H
2010,KSQ,KS,MARQUETTE,Hybristar,DL SEEDS,FLASH,32,Unknown,H
2010,KSQ,KS,MARQUETTE,Safran,UARK,ARC00005-2,56,Unknown,OP
2010,KSQ,KS,MARQUETTE,Riley,UARK,ARC99009-1,42,Unknown,OP
2010,KSQ,KS,MARQUETTE,Kiowa,DL SEEDS,BALDUR,36,Unknown,H
2010,KSQ,KS,MARQUETTE,Sitro,UARK,ARC00024-2,50,Unknown,OP
2010,KSQ,KS,MARQUETTE,HyClass154W,UARK,ARC2189-2,43,Unknown,OP
2010,KSQ,KS,MARQUETTE,Safran,UARK,ARC00005-2,46,Unknown,OP
2010,KSQ,KS,MARQUETTE,Hybrisurf,DL SEEDS,HYCLASS154W,54,Unknown,H
2010,KSQ,KS,MARQUETTE,HyClass110W,K-STATE,KS3254,38,Unknown,OP
2010,KSQ,KS,MARQUETTE,HyClass115W,K-STATE,KS4022,39,Unknown,OP
2010,KSQ,KS,MARQUETTE,Hybristar,DL SEEDS,FLASH,43,Unknown,H
2010,KSQ,KS,MARQUETTE,DKW46-15,DL SEEDS,VISBY,41,Unknown,H
2010,KSQ,KS,MARQUETTE,Flash,DL SEEDS,SITRO,46,Unknown,H
2010,KSQ,KS,MARQUETTE,Kadore,DL SEEDS,KRONOS,49,Unknown,H
2010,KSQ,KS,MARQUETTE,DKW47-15,K-STATE,KS3132,33,Unknown,OP
2010,KSQ,KS,MARQUETTE,Sumner,DL SEEDS,DIMENSION,36,Unknown,H
2010,KSQ,KS,MARQUETTE,Wichita,DL SEEDS,DYNASTIE,35,Unknown,H
2010,KSQ,KS,MARQUETTE,DKW41-10,DL SEEDS,SAFRAN,22,Unknown,H
2010,KSQ,KS,MARQUETTE,Riley,UARK,ARC99009-1,38,Unknown,OP
2010,KSQ,KS,MARQUETTE,HyClass110W,K-STATE,KS3254,34,Unknown,OP
2010,KSQ,KS,MARQUETTE,HyClass115W,K-STATE,KS4022,29,Unknown,OP
2010,KSQ,KS,MARQUETTE,DKW47-15,K-STATE,KS3132,31,Unknown,OP
2010,KSQ,KS,MARQUETTE,DKW46-15,DL SEEDS,VISBY,32,Unknown,H
2010,KSQ,KS,MARQUETTE,DKW41-10,DL SEEDS,SAFRAN,29,Unknown,H
2010,KSQ,KS,MARQUETTE,Sumner,DL SEEDS,DIMENSION,38,Unknown,H
2010,KSQ,KS,MARQUETTE,Safran,UARK,ARC00005-2,27,Unknown,OP
2010,KSQ,KS,MARQUETTE,Hybristar,DL SEEDS,FLASH,38,Unknown,H
2010,KSQ,KS,MARQUETTE,Kadore,DL SEEDS,KRONOS,41,Unknown,H
2010,KSQ,KS,MARQUETTE,Hybrisurf,DL SEEDS,HYCLASS154W,30,Unknown,H
2010,KSQ,KS,MARQUETTE,Sitro,UARK,ARC00024-2,58,Unknown,OP
2010,KSQ,KS,MARQUETTE,HyClass154W,UARK,ARC2189-2,36,Unknown,OP
2010,KSQ,KS,MARQUETTE,Flash,DL SEEDS,SITRO,47,Unknown,H
2010,KSQ,KS,MARQUETTE,Wichita,DL SEEDS,DYNASTIE,33,Unknown,H
2010,KSQ,KS,MARQUETTE,Kiowa,DL SEEDS,BALDUR,28,Unknown,H
2010,NMC,NM,CLOVIS,Kiowa,UARK,ARC99009-1,55,Unknown,OP
2010,NMC,NM,CLOVIS,Sitro,UARK,ARC00024-2,64,Unknown,OP
2010,NMC,NM,CLOVIS,HyClass154W,K-STATE,KS4022,63,Unknown,OP
2010,NMC,NM,CLOVIS,DKW46-15,DL SEEDS,SITRO,83,Unknown,H
2010,NMC,NM,CLOVIS,DKW41-10,DL SEEDS,KRONOS,74,Unknown,H
2010,NMC,NM,CLOVIS,Dimension,DL SEEDS,SAFRAN,64,Unknown,H
2010,NMC,NM,CLOVIS,DKW47-15,DL SEEDS,VISBY,66,Unknown,H
2010,NMC,NM,CLOVIS,Wichita,DL SEEDS,DIMENSION,70,Unknown,H
2010,NMC,NM,CLOVIS,HyClass110W,K-STATE,KS3132,75,Unknown,OP
2010,NMC,NM,CLOVIS,Hybrisurf,DL SEEDS,FLASH,59,Unknown,H
2010,NMC,NM,CLOVIS,Kadore,DL SEEDS,HYCLASS154W,66,Unknown,H
2010,NMC,NM,CLOVIS,Hybristar,DL SEEDS,DYNASTIE,59,Unknown,H
2010,NMC,NM,CLOVIS,Flash,UARK,ARC2189-2,59,Unknown,OP
2010,NMC,NM,CLOVIS,Safran,UARK,ARC00005-2,68,Unknown,OP
2010,NMC,NM,CLOVIS,Sumner,DL SEEDS,BALDUR,79,Unknown,H
2010,NMC,NM,CLOVIS,HyClass115W,K-STATE,KS3254,72,Unknown,OP
2010,NMC,NM,CLOVIS,Flash,UARK,ARC2189-2,74,Unknown,OP
2010,NMC,NM,CLOVIS,Sitro,UARK,ARC00024-2,69,Unknown,OP
2010,NMC,NM,CLOVIS,Dimension,DL SEEDS,SAFRAN,59,Unknown,H
2010,NMC,NM,CLOVIS,DKW46-15,DL SEEDS,SITRO,60,Unknown,H
2010,NMC,NM,CLOVIS,DKW41-10,DL SEEDS,KRONOS,70,Unknown,H
2010,NMC,NM,CLOVIS,Safran,UARK,ARC00005-2,66,Unknown,OP
2010,NMC,NM,CLOVIS,Kadore,DL SEEDS,HYCLASS154W,72,Unknown,H
2010,NMC,NM,CLOVIS,HyClass154W,K-STATE,KS4022,69,Unknown,OP
2010,NMC,NM,CLOVIS,Sumner,DL SEEDS,BALDUR,68,Unknown,H
2010,NMC,NM,CLOVIS,Kiowa,UARK,ARC99009-1,68,Unknown,OP
2010,NMC,NM,CLOVIS,HyClass115W,K-STATE,KS3254,76,Unknown,OP
2010,NMC,NM,CLOVIS,HyClass110W,K-STATE,KS3132,62,Unknown,OP
2010,NMC,NM,CLOVIS,DKW47-15,DL SEEDS,VISBY,70,Unknown,H
2010,NMC,NM,CLOVIS,Wichita,DL SEEDS,DIMENSION,75,Unknown,H
2010,NMC,NM,CLOVIS,Hybrisurf,DL SEEDS,FLASH,70,Unknown,H
2010,NMC,NM,CLOVIS,Hybristar,DL SEEDS,DYNASTIE,77,Unknown,H
2010,NMC,NM,CLOVIS,Dimension,DL SEEDS,SAFRAN,68,Unknown,H
2010,NMC,NM,CLOVIS,Kadore,DL SEEDS,HYCLASS154W,83,Unknown,H
2010,NMC,NM,CLOVIS,HyClass110W,K-STATE,KS3132,73,Unknown,OP
2010,NMC,NM,CLOVIS,Safran,UARK,ARC00005-2,79,Unknown,OP
2010,NMC,NM,CLOVIS,Kiowa,UARK,ARC99009-1,77,Unknown,OP
2010,NMC,NM,CLOVIS,Flash,UARK,ARC2189-2,63,Unknown,OP
2010,NMC,NM,CLOVIS,DKW47-15,DL SEEDS,VISBY,63,Unknown,H
2010,NMC,NM,CLOVIS,Sitro,UARK,ARC00024-2,79,Unknown,OP
2010,NMC,NM,CLOVIS,Hybrisurf,DL SEEDS,FLASH,66,Unknown,H
2010,NMC,NM,CLOVIS,Sumner,DL SEEDS,BALDUR,71,Unknown,H
2010,NMC,NM,CLOVIS,DKW41-10,DL SEEDS,KRONOS,81,Unknown,H
2010,NMC,NM,CLOVIS,DKW46-15,DL SEEDS,SITRO,71,Unknown,H
2010,NMC,NM,CLOVIS,HyClass154W,K-STATE,KS4022,80,Unknown,OP
2010,NMC,NM,CLOVIS,HyClass115W,K-STATE,KS3254,65,Unknown,OP
2010,NMC,NM,CLOVIS,Wichita,DL SEEDS,DIMENSION,70,Unknown,H
2010,NMC,NM,CLOVIS,Hybristar,DL SEEDS,DYNASTIE,62,Unknown,H
2010,NMC,NM,CLOVIS,Hybristar,DL SEEDS,DYNASTIE,76,Unknown,H
2010,NMC,NM,CLOVIS,DKW41-10,DL SEEDS,KRONOS,61,Unknown,H
2010,NMC,NM,CLOVIS,HyClass110W,K-STATE,KS3132,69,Unknown,OP
2010,NMC,NM,CLOVIS,Safran,UARK,ARC00005-2,78,Unknown,OP
2010,NMC,NM,CLOVIS,Sumner,DL SEEDS,BALDUR,75,Unknown,H
2010,NMC,NM,CLOVIS,DKW46-15,DL SEEDS,SITRO,69,Unknown,H
2010,NMC,NM,CLOVIS,Dimension,DL SEEDS,SAFRAN,68,Unknown,H
2010,NMC,NM,CLOVIS,HyClass115W,K-STATE,KS3254,56,Unknown,OP
2010,NMC,NM,CLOVIS,Sitro,UARK,ARC00024-2,72,Unknown,OP
2010,NMC,NM,CLOVIS,Hybrisurf,DL SEEDS,FLASH,58,Unknown,H
2010,NMC,NM,CLOVIS,Wichita,DL SEEDS,DIMENSION,64,Unknown,H
2010,NMC,NM,CLOVIS,HyClass154W,K-STATE,KS4022,78,Unknown,OP
2010,NMC,NM,CLOVIS,Kiowa,UARK,ARC99009-1,67,Unknown,OP
2010,NMC,NM,CLOVIS,Kadore,DL SEEDS,HYCLASS154W,84,Unknown,H
2010,NMC,NM,CLOVIS,DKW47-15,DL SEEDS,VISBY,62,Unknown,H
2010,NMC,NM,CLOVIS,Flash,UARK,ARC2189-2,64,Unknown,OP
2010,NMF,NM,FARMINGTON,Dimension,DL SEEDS,DIMENSION,44,Unknown,H
2010,NMF,NM,FARMINGTON,Hybrirock,MOMONT,HYBRISURF,41,Unknown,H
2010,NMF,NM,FARMINGTON,Dynastie,DL SEEDS,DYNASTIE,42,Unknown,H
2010,NMF,NM,FARMINGTON,ARC99009-1,UARK,ARC99009-1,28,Unknown,OP
2010,NMF,NM,FARMINGTON,Wichita,K-STATE,KIOWA,34,Unknown,OP
2010,NMF,NM,FARMINGTON,ARC00024-2,UARK,ARC00024-2,23,Unknown,OP
2010,NMF,NM,FARMINGTON,DKW41-10,ALABAMA A&M,AAMU-33-07,23,Unknown,OP
2010,NMF,NM,FARMINGTON,HPX-7341,BLUE SUNBIODIESEL,BSX-7127,39,Unknown,OP
2010,NMF,NM,FARMINGTON,Chrome,MOMONT,MH06E11,47,Unknown,H
2010,NMF,NM,FARMINGTON,Sumner,K-STATE,KS4475,30,Unknown,OP
2010,NMF,NM,FARMINGTON,HyClass110W,DEKALB/MONSANTO,DKW46-15,34,Unknown,OP
2010,NMF,NM,FARMINGTON,Virginia,ALABAMA A&M,AAMU-18-07,47,Unknown,OP
2010,NMF,NM,FARMINGTON,AAMU-33-07,MOMONT,MH905492,55,Unknown,H
2010,NMF,NM,FARMINGTON,KS3132,DL SEEDS,VISBY,48,Unknown,H
2010,NMF,NM,FARMINGTON,Flash,DL SEEDS,FLASH,55,Unknown,H
2010,NMF,NM,FARMINGTON,MH06E11,MOMONT,KADORE,55,Unknown,OP
2010,NMF,NM,FARMINGTON,MH905492,MOMONT,MH06E10,36,Unknown,H
2010,NMF,NM,FARMINGTON,HPX-7228,BLUE SUNBIODIESEL,BSX-7019,35,Unknown,OP
2010,NMF,NM,FARMINGTON,Claremore CL,CROPLAN GENETICS,HYCLASS110W,36,Unknown,OP
2010,NMF,NM,FARMINGTON,Hybristar,K-STATE,SUMNER,38,Unknown,OP
2010,NMF,NM,FARMINGTON,Baldur,DL SEEDS,BALDUR,37,Unknown,H
2010,NMF,NM,FARMINGTON,HPX-7127,BLUE SUNBIODIESEL,BSX-6271,38,Unknown,OP
2010,NMF,NM,FARMINGTON,HyClass154W,DL SEEDS,HYCLASS154W,36,Unknown,H
2010,NMF,NM,FARMINGTON,Riley,K-STATE,KS3254,44,Unknown,OP
2010,NMF,NM,FARMINGTON,KS4475,K-STATE,KS4158,71,Unknown,OP
2010,NMF,NM,FARMINGTON,AAMU-18-07,MOMONT,CHHE96,44,Unknown,H
2010,NMF,NM,FARMINGTON,Kiowa,K-STATE,KS4426,52,Unknown,OP
2010,NMF,NM,FARMINGTON,KS4426,K-STATE,KS4022,58,Unknown,OP
2010,NMF,NM,FARMINGTON,Safran,DL SEEDS,KRONOS,63,Unknown,H
2010,NMF,NM,FARMINGTON,DKW47-15,DEKALB/MONSANTO,DKW41-10,56,Unknown,OP
2010,NMF,NM,FARMINGTON,MH06E10,MOMONT,MH06E4,55,Unknown,H
2010,NMF,NM,FARMINGTON,Hybrisurf,K-STATE,WICHITA,58,Unknown,OP
2010,NMF,NM,FARMINGTON,Sitro,DL SEEDS,SAFRAN,85,Unknown,H
2010,NMF,NM,FARMINGTON,HPX-6271,CROPLAN GENETICS,HYCLASS115W,71,Unknown,OP
2010,NMF,NM,FARMINGTON,KS3254,K-STATE,KS3132,67,Unknown,OP
2010,NMF,NM,FARMINGTON,HyClass115W,DEKALB/MONSANTO,DKW47-15,49,Unknown,OP
2010,NMF,NM,FARMINGTON,ARC2189-2,UARK,ARC2189-2,48,Unknown,OP
2010,NMF,NM,FARMINGTON,Kadore,MOMONT,HYBRISTAR,63,Unknown,H
2010,NMF,NM,FARMINGTON,HPX-7019,BLUE SUNBIODIESEL,BSX-501,52,Unknown,OP
2010,NMF,NM,FARMINGTON,Visby,DL SEEDS,SITRO,81,Unknown,H
2010,NMF,NM,FARMINGTON,ARC00005-2,UARK,ARC00005-2,70,Unknown,OP
2010,NMF,NM,FARMINGTON,DKW46-15,VIRGINIA STATE,VIRGINIA,51,Unknown,OP
2010,NMF,NM,FARMINGTON,AAMU-33-07,MOMONT,MH905492,69,Unknown,H
2010,NMF,NM,FARMINGTON,HPX-7228,BLUE SUNBIODIESEL,BSX-7019,53,Unknown,OP
2010,NMF,NM,FARMINGTON,Kadore,MOMONT,HYBRISTAR,59,Unknown,H
2010,NMF,NM,FARMINGTON,HyClass154W,DL SEEDS,HYCLASS154W,50,Unknown,H
2010,NMF,NM,FARMINGTON,MH06E11,MOMONT,KADORE,57,Unknown,OP
2010,NMF,NM,FARMINGTON,Flash,DL SEEDS,FLASH,60,Unknown,H
2010,NMF,NM,FARMINGTON,Kiowa,K-STATE,KS4426,50,Unknown,OP
2010,NMF,NM,FARMINGTON,AAMU-18-07,MOMONT,CHHE96,47,Unknown,H
2010,NMF,NM,FARMINGTON,KS4475,K-STATE,KS4158,86,Unknown,OP
2010,NMF,NM,FARMINGTON,Riley,K-STATE,KS3254,84,Unknown,OP
2010,NMF,NM,FARMINGTON,Claremore CL,CROPLAN GENETICS,HYCLASS110W,67,Unknown,OP
2010,NMF,NM,FARMINGTON,Baldur,DL SEEDS,BALDUR,64,Unknown,H
2010,NMF,NM,FARMINGTON,Visby,DL SEEDS,SITRO,71,Unknown,H
2010,NMF,NM,FARMINGTON,Sitro,DL SEEDS,SAFRAN,88,Unknown,H
2010,NMF,NM,FARMINGTON,DKW46-15,VIRGINIA STATE,VIRGINIA,55,Unknown,OP
2010,NMF,NM,FARMINGTON,Wichita,K-STATE,KIOWA,64,Unknown,OP
2010,NMF,NM,FARMINGTON,ARC00024-2,UARK,ARC00024-2,42,Unknown,OP
2010,NMF,NM,FARMINGTON,Safran,DL SEEDS,KRONOS,87,Unknown,H
2010,NMF,NM,FARMINGTON,Hybrirock,MOMONT,HYBRISURF,71,Unknown,H
2010,NMF,NM,FARMINGTON,Chrome,MOMONT,MH06E11,80,Unknown,H
2010,NMF,NM,FARMINGTON,KS3132,DL SEEDS,VISBY,64,Unknown,H
2010,NMF,NM,FARMINGTON,DKW41-10,ALABAMA A&M,AAMU-33-07,42,Unknown,OP
2010,NMF,NM,FARMINGTON,ARC2189-2,UARK,ARC2189-2,60,Unknown,OP
2010,NMF,NM,FARMINGTON,Sumner,K-STATE,KS4475,65,Unknown,OP
2010,NMF,NM,FARMINGTON,MH905492,MOMONT,MH06E10,65,Unknown,H
2010,NMF,NM,FARMINGTON,HPX-7019,BLUE SUNBIODIESEL,BSX-501,84,Unknown,OP
2010,NMF,NM,FARMINGTON,HPX-7127,BLUE SUNBIODIESEL,BSX-6271,79,Unknown,OP
2010,NMF,NM,FARMINGTON,HPX-7341,BLUE SUNBIODIESEL,BSX-7127,81,Unknown,OP
2010,NMF,NM,FARMINGTON,HyClass110W,DEKALB/MONSANTO,DKW46-15,56,Unknown,OP
2010,NMF,NM,FARMINGTON,Hybristar,K-STATE,SUMNER,72,Unknown,OP
2010,NMF,NM,FARMINGTON,Dynastie,DL SEEDS,DYNASTIE,99,Unknown,H
2010,NMF,NM,FARMINGTON,Hybrisurf,K-STATE,WICHITA,89,Unknown,OP
2010,NMF,NM,FARMINGTON,Virginia,ALABAMA A&M,AAMU-18-07,72,Unknown,OP
2010,NMF,NM,FARMINGTON,DKW47-15,DEKALB/MONSANTO,DKW41-10,46,Unknown,OP
2010,NMF,NM,FARMINGTON,KS4426,K-STATE,KS4022,56,Unknown,OP
2010,NMF,NM,FARMINGTON,ARC00005-2,UARK,ARC00005-2,47,Unknown,OP
2010,NMF,NM,FARMINGTON,Dimension,DL SEEDS,DIMENSION,62,Unknown,H
2010,NMF,NM,FARMINGTON,MH06E10,MOMONT,MH06E4,67,Unknown,H
2010,NMF,NM,FARMINGTON,HyClass115W,DEKALB/MONSANTO,DKW47-15,40,Unknown,OP
2010,NMF,NM,FARMINGTON,HPX-6271,CROPLAN GENETICS,HYCLASS115W,52,Unknown,OP
2010,NMF,NM,FARMINGTON,ARC99009-1,UARK,ARC99009-1,55,Unknown,OP
2010,NMF,NM,FARMINGTON,KS3254,K-STATE,KS3132,80,Unknown,OP
2010,NMF,NM,FARMINGTON,Safran,DL SEEDS,KRONOS,96,Unknown,H
2010,NMF,NM,FARMINGTON,Hybristar,K-STATE,SUMNER,76,Unknown,OP
2010,NMF,NM,FARMINGTON,KS4475,K-STATE,KS4158,75,Unknown,OP
2010,NMF,NM,FARMINGTON,Kadore,MOMONT,HYBRISTAR,69,Unknown,H
2010,NMF,NM,FARMINGTON,ARC00005-2,UARK,ARC00005-2,61,Unknown,OP
2010,NMF,NM,FARMINGTON,HyClass154W,DL SEEDS,HYCLASS154W,69,Unknown,H
2010,NMF,NM,FARMINGTON,Flash,DL SEEDS,FLASH,76,Unknown,H
2010,NMF,NM,FARMINGTON,KS4426,K-STATE,KS4022,73,Unknown,OP
2010,NMF,NM,FARMINGTON,HPX-7019,BLUE SUNBIODIESEL,BSX-501,75,Unknown,OP
2010,NMF,NM,FARMINGTON,DKW41-10,ALABAMA A&M,AAMU-33-07,50,Unknown,OP
2010,NMF,NM,FARMINGTON,Sitro,DL SEEDS,SAFRAN,95,Unknown,H
2010,NMF,NM,FARMINGTON,HyClass115W,DEKALB/MONSANTO,DKW47-15,58,Unknown,OP
2010,NMF,NM,FARMINGTON,Riley,K-STATE,KS3254,87,Unknown,OP
2010,NMF,NM,FARMINGTON,ARC99009-1,UARK,ARC99009-1,62,Unknown,OP
2010,NMF,NM,FARMINGTON,MH06E11,MOMONT,KADORE,70,Unknown,OP
2010,NMF,NM,FARMINGTON,Sumner,K-STATE,KS4475,53,Unknown,OP
2010,NMF,NM,FARMINGTON,Dynastie,DL SEEDS,DYNASTIE,64,Unknown,H
2010,NMF,NM,FARMINGTON,HPX-7341,BLUE SUNBIODIESEL,BSX-7127,57,Unknown,OP
2010,NMF,NM,FARMINGTON,ARC00024-2,UARK,ARC00024-2,35,Unknown,OP
2010,NMF,NM,FARMINGTON,AAMU-18-07,MOMONT,CHHE96,37,Unknown,H
2010,NMF,NM,FARMINGTON,Hybrirock,MOMONT,HYBRISURF,57,Unknown,H
2010,NMF,NM,FARMINGTON,ARC2189-2,UARK,ARC2189-2,50,Unknown,OP
2010,NMF,NM,FARMINGTON,DKW46-15,VIRGINIA STATE,VIRGINIA,36,Unknown,OP
2010,NMF,NM,FARMINGTON,Visby,DL SEEDS,SITRO,54,Unknown,H
2010,NMF,NM,FARMINGTON,KS3132,DL SEEDS,VISBY,66,Unknown,H
2010,NMF,NM,FARMINGTON,HPX-7127,BLUE SUNBIODIESEL,BSX-6271,69,Unknown,OP
2010,NMF,NM,FARMINGTON,AAMU-33-07,MOMONT,MH905492,66,Unknown,H
2010,NMF,NM,FARMINGTON,Hybrisurf,K-STATE,WICHITA,85,Unknown,OP
2010,NMF,NM,FARMINGTON,Claremore CL,CROPLAN GENETICS,HYCLASS110W,80,Unknown,OP
2010,NMF,NM,FARMINGTON,Virginia,ALABAMA A&M,AAMU-18-07,85,Unknown,OP
2010,NMF,NM,FARMINGTON,MH905492,MOMONT,MH06E10,83,Unknown,H
2010,NMF,NM,FARMINGTON,DKW47-15,DEKALB/MONSANTO,DKW41-10,70,Unknown,OP
2010,NMF,NM,FARMINGTON,MH06E10,MOMONT,MH06E4,83,Unknown,H
2010,NMF,NM,FARMINGTON,HPX-7228,BLUE SUNBIODIESEL,BSX-7019,66,Unknown,OP
2010,NMF,NM,FARMINGTON,Chrome,MOMONT,MH06E11,78,Unknown,H
2010,NMF,NM,FARMINGTON,Baldur,DL SEEDS,BALDUR,48,Unknown,H
2010,NMF,NM,FARMINGTON,Wichita,K-STATE,KIOWA,54,Unknown,OP
2010,NMF,NM,FARMINGTON,KS3254,K-STATE,KS3132,67,Unknown,OP
2010,NMF,NM,FARMINGTON,Dimension,DL SEEDS,DIMENSION,62,Unknown,H
2010,NMF,NM,FARMINGTON,Kiowa,K-STATE,KS4426,63,Unknown,OP
2010,NMF,NM,FARMINGTON,HyClass110W,DEKALB/MONSANTO,DKW46-15,45,Unknown,OP
2010,NMF,NM,FARMINGTON,HPX-6271,CROPLAN GENETICS,HYCLASS115W,48,Unknown,OP
2010,OKE,OK,ENID,MH905492,MOMONT,MH06E4,7,Unknown,H
2010,OKE,OK,ENID,Safran,DL SEEDS,KRONOS,53,Unknown,H
2010,OKE,OK,ENID,Chrome,MOMONT,KADORE,44,Unknown,OP
2010,OKE,OK,ENID,Hybrisurf,K-STATE,KIOWA,15,Unknown,OP
2010,OKE,OK,ENID,Baldur,DL SEEDS,BALDUR,66,Unknown,H
2010,OKE,OK,ENID,Kadore,K-STATE,SUMNER,37,Unknown,OP
2010,OKE,OK,ENID,ARC99009-1,UARK,ARC99009-1,63,Unknown,OP
2010,OKE,OK,ENID,MH06E11,MOMONT,HYBRISTAR,37,Unknown,H
2010,OKE,OK,ENID,Dimension,DL SEEDS,DIMENSION,33,Unknown,H
2010,OKE,OK,ENID,DKW47-15,VIRGINIA STATE,VIRGINIA,52,Unknown,OP
2010,OKE,OK,ENID,DKW41-10,MOMONT,MH905492,62,Unknown,H
2010,OKE,OK,ENID,HPX-6271,CROPLAN GENETICS,HYCLASS110W,52,Unknown,OP
2010,OKE,OK,ENID,ARC2189-2,UARK,ARC2189-2,41,Unknown,OP
2010,OKE,OK,ENID,HyClass115W,DEKALB/MONSANTO,DKW46-15,61,Unknown,OP
2010,OKE,OK,ENID,Wichita,K-STATE,KS4426,47,Unknown,OP
2010,OKE,OK,ENID,Sumner,K-STATE,KS4158,53,Unknown,OP
2010,OKE,OK,ENID,Dynastie,DL SEEDS,DYNASTIE,47,Unknown,H
2010,OKE,OK,ENID,Hybrirock,K-STATE,WICHITA,18,Unknown,OP
2010,OKE,OK,ENID,AAMU-18-07,MOMONT,MH06E11,18,Unknown,H
2010,OKE,OK,ENID,KS3132,ALABAMA A&M,AAMU-18-07,42,Unknown,OP
2010,OKE,OK,ENID,Kiowa,K-STATE,KS4022,59,Unknown,OP
2010,OKE,OK,ENID,Visby,DL SEEDS,SITRO,64,Unknown,H
2010,OKE,OK,ENID,KS4475,K-STATE,KS3254,59,Unknown,OP
2010,OKE,OK,ENID,Flash,DL SEEDS,FLASH,30,Unknown,H
2010,OKE,OK,ENID,KS4426,K-STATE,KS3132,57,Unknown,OP
2010,OKE,OK,ENID,HPX-7341,BLUE SUNBIODIESEL,BSX-7019,43,Unknown,OP
2010,OKE,OK,ENID,Riley,DL SEEDS,VISBY,51,Unknown,H
2010,OKE,OK,ENID,AAMU-33-07,MOMONT,MH06E10,51,Unknown,H
2010,OKE,OK,ENID,MH06E10,MOMONT,HYBRISURF,13,Unknown,H
2010,OKE,OK,ENID,ARC00005-2,UARK,ARC00005-2,31,Unknown,OP
2010,OKE,OK,ENID,DKW46-15,ALABAMA A&M,AAMU-33-07,63,Unknown,OP
2010,OKE,OK,ENID,Virginia,MOMONT,CHHE96,26,Unknown,H
2010,OKE,OK,ENID,HPX-7127,BLUE SUNBIODIESEL,BSX-501,52,Unknown,OP
2010,OKE,OK,ENID,HPX-7228,BLUE SUNBIODIESEL,BSX-6271,60,Unknown,OP
