YEAR,LOC,STATE,COUNTY_CITY,BRAND,NAME,PCODE,YIELD,WATER_REGIME
2011,RPI,KS,REPUBLIC,ILLINOIS AES,LD00-2817P,4311,63,Irrigated
2011,RPI,KS,REPUBLIC,KANSAS AES,KS4607,4335,64,Irrigated
2011,RPI,KS,REPUBLIC,IOWA AES,IA4004,4315,57,Irrigated
2011,RPI,KS,REPUBLIC,KANSAS AES,KS4610SP,4326,55,Irrigated
2011,RPDR,KS,REPUBLIC,NK,S31-L7 BRAND,4547,67,Dryland
2011,RPDR,KS,REPUBLIC,OHLDE,O-3721,4559,62,Dryland
2011,RPDR,KS,REPUBLIC,NK,S34-N3 BRAND,4546,63,Dryland
2011,RPDR,KS,REPUBLIC,ASGROW,AG3432,4488,79,Dryland
2011,RPDR,KS,REPUBLIC,WILLCROSS,RY2321N,4540,58,Dryland
2011,RPDR,KS,REPUBLIC,MIDLAND,3952NR2,4479,73,Dryland
2011,RPI,KS,REPUBLIC,KANSAS AES,K07-1253,4449,66,Irrigated
2011,RPDR,KS,REPUBLIC,MIDLAND,3842NRR,4478,75,Dryland
2011,RPDR,KS,REPUBLIC,MIDLAND,4162NR2,4480,63,Dryland
2011,RPDR,KS,REPUBLIC,ASGROW,AG3231,4484,76,Dryland
2011,RPDR,KS,REPUBLIC,ASGROW,AG3431,4485,70,Dryland
2011,RPDR,KS,REPUBLIC,TAYLOR,EXP 39T30,4494,66,Dryland
2011,RPDR,KS,REPUBLIC,TAYLOR,EXP 39D10,4498,57,Dryland
2011,RPDR,KS,REPUBLIC,TAYLOR,382-2R,4499,57,Dryland
2011,RPDR,KS,REPUBLIC,G2 GENETICS,7332,4502,62,Dryland
2011,RPDR,KS,REPUBLIC,G2 GENETICS,7342,4503,70,Dryland
2011,RPDR,KS,REPUBLIC,G2 GENETICS,7372,4505,69,Dryland
2011,RPDR,KS,REPUBLIC,G2 GENETICS,7375,4506,72,Dryland
2011,RPDR,KS,REPUBLIC,G2 GENETICS,7382,4507,64,Dryland
2011,RPDR,KS,REPUBLIC,FONTANELLE,79N62,4514,71,Dryland
2011,RPDR,KS,REPUBLIC,PHILLIPS,320 NR2Y,4520,71,Dryland
2011,RPDR,KS,REPUBLIC,PHILLIPS,416 NR2Y,4523,63,Dryland
2011,RPDR,KS,REPUBLIC,NK,S38-H8 BRAND,4545,62,Dryland
2011,RPI,KS,REPUBLIC,KANSAS AES,K07-1544,4450,61,Irrigated
2011,RPIR,KS,REPUBLIC,TAYLOR,EXP 39D10,4498,55,Irrigated
2011,RPI,KS,REPUBLIC,ADVANCED GENETICS,AG4168N LL,4569,54,Irrigated
2011,RPIR,KS,REPUBLIC,MIDLAND,3732NR2,4469,70,Irrigated
2011,RPIR,KS,REPUBLIC,MIDLAND,3822NR2,4477,63,Irrigated
2011,RPIR,KS,REPUBLIC,MIDLAND,3842NRR,4478,62,Irrigated
2011,RPIR,KS,REPUBLIC,ASGROW,AG3231,4484,64,Irrigated
2011,RPIR,KS,REPUBLIC,ASGROW,AG3431,4485,65,Irrigated
2011,RPIR,KS,REPUBLIC,ASGROW,AG3932,4487,66,Irrigated
2011,RPIR,KS,REPUBLIC,ASGROW,AG3432,4488,73,Irrigated
2011,RPIR,KS,REPUBLIC,MIDLAND,3612NR2,4468,63,Irrigated
2011,RPIR,KS,REPUBLIC,TAYLOR,EXP 39T30,4494,62,Irrigated
2011,RPIR,KS,REPUBLIC,G2 GENETICS,7372,4505,62,Irrigated
2011,RPIR,KS,REPUBLIC,G2 GENETICS,7375,4506,58,Irrigated
2011,RPIR,KS,REPUBLIC,G2 GENETICS,7382,4507,57,Irrigated
2011,RPIR,KS,REPUBLIC,FONTANELLE,79N62,4514,56,Irrigated
2011,RPIR,KS,REPUBLIC,FONTANELLE,76N12,4519,60,Irrigated
2011,RPDR,KS,REPUBLIC,MIDLAND,3822NR2,4477,68,Dryland
2011,RPIR,KS,REPUBLIC,PHILLIPS,386 NR2Y,4521,55,Irrigated
2011,RPIR,KS,REPUBLIC,G2 GENETICS,7342,4503,64,Irrigated
2011,RPIR,KS,REPUBLIC,MIDLAND,3411NR2,4457,64,Irrigated
2011,RPIR,KS,REPUBLIC,NK,S36-B6 BRAND,4423,72,Irrigated
2011,RPIR,KS,REPUBLIC,OHLDE,O-3921,4415,67,Irrigated
2011,RPI,KS,REPUBLIC,IOWA AES,IA4005,4574,62,Irrigated
2011,RPIR,KS,REPUBLIC,PHILLIPS,385NRS,2834,56,Irrigated
2011,RPIR,KS,REPUBLIC,NK,S39-A3 BRAND,3959,61,Irrigated
2011,RPIR,KS,REPUBLIC,G2 GENETICS,7373,4152,65,Irrigated
2011,RPIR,KS,REPUBLIC,MIDLAND,3610NRR,4216,54,Irrigated
2011,RPIR,KS,REPUBLIC,MIDLAND,3952NR2,4218,62,Irrigated
2011,RPIR,KS,REPUBLIC,MIDLAND,3920NRS,4218,58,Irrigated
2011,RPIR,KS,REPUBLIC,MIDLAND,3740NR2,4225,55,Irrigated
2011,RPIR,KS,REPUBLIC,MIDLAND,3850NR2,4226,54,Irrigated
2011,RPIR,KS,REPUBLIC,NUTECH,7359,4261,56,Irrigated
2011,RPIR,KS,REPUBLIC,OHLDE,O-332,4280,63,Irrigated
2011,RPIR,KS,REPUBLIC,OHLDE,EXP 362R,4281,68,Irrigated
2011,RPIR,KS,REPUBLIC,WILLCROSS,2381N,4349,62,Irrigated
2011,RPIR,KS,REPUBLIC,ASGROW,AG3730,4369,62,Irrigated
2011,RPIR,KS,REPUBLIC,ASGROW,AG3731,4370,63,Irrigated
2011,RPIR,KS,REPUBLIC,G2 GENETICS,7390,4391,63,Irrigated
2011,RPIR,KS,REPUBLIC,G2 GENETICS,7420,4393,58,Irrigated
2011,RPI,KS,REPUBLIC,WILLCROSS,1137N,4492,61,Irrigated
2011,RPDR,KS,REPUBLIC,MIDLAND,3732NR2,4469,68,Dryland
2011,RNIR,KS,RENO,MIDLAND,4580RS2,4229,63,Irrigated
2011,RPDR,KS,REPUBLIC,MIDLAND,3411NR2,4457,73,Dryland
2011,RNIR,KS,RENO,G2 GENETICS,7420,4393,61,Irrigated
2011,RNIR,KS,RENO,G2 GENETICS,7460,4395,59,Irrigated
2011,RNIR,KS,RENO,ADVANCED GENETICS,AG4733S R2Y,4398,64,Irrigated
2011,RNIR,KS,RENO,OHLDE,O-3921,4415,62,Irrigated
2011,RNIR,KS,RENO,OHLDE,O-391,4417,55,Irrigated
2011,RNIR,KS,RENO,OHLDE,O-422,4418,60,Irrigated
2011,RNIR,KS,RENO,OHLDE,O-451,4419,61,Irrigated
2011,RNIR,KS,RENO,G2 GENETICS,7390,4391,70,Irrigated
2011,RNIR,KS,RENO,MIDLAND,3981NR2,4466,62,Irrigated
2011,RNIR,KS,RENO,MIDLAND,3842NRR,4478,62,Irrigated
2011,RNIR,KS,RENO,MIDLAND,3952NR2,4479,61,Irrigated
2011,RNIR,KS,RENO,MIDLAND,4162NR2,4480,58,Irrigated
2011,RNIR,KS,RENO,MIDLAND,4792RS2,4481,64,Irrigated
2011,RNIR,KS,RENO,MIDLAND,5182NR2,4482,59,Irrigated
2011,RNIR,KS,RENO,MIDLAND,4032NR2,4483,58,Irrigated
2011,RNIR,KS,RENO,ASGROW,AG3832,4486,64,Irrigated
2011,RNIR,KS,RENO,MIDLAND,3822NR2,4477,56,Irrigated
2011,RNIR,KS,RENO,G2 GENETICS,6373,4389,67,Irrigated
2011,RNIR,KS,RENO,NUTECH,7425S,4382,61,Irrigated
2011,RNIR,KS,RENO,NUTECH,7388,4381,60,Irrigated
2011,RPIR,KS,REPUBLIC,PHILLIPS,387NR2Y,4522,62,Irrigated
2011,PTDR,KS,POTTAWATOMIE,WILLCROSS,2350NS,4552,45,Dryland
2011,PTDR,KS,POTTAWATOMIE,OHLDE,EXP371,4558,46,Dryland
2011,PTDR,KS,POTTAWATOMIE,OHLDE,O-3721,4559,52,Dryland
2011,PTDR,KS,POTTAWATOMIE,OHLDE,EXP382,4560,52,Dryland
2011,PTDR,KS,POTTAWATOMIE,OHLDE,EXP432,4562,52,Dryland
2011,RNIR,KS,RENO,MIDLAND,4506NRR,2802,58,Irrigated
2011,RNIR,KS,RENO,PHILLIPS,486NRS,2838,64,Irrigated
2011,RNIR,KS,RENO,NK,S39-A3,3959,64,Irrigated
2011,RNIR,KS,RENO,PHILLIPS,417 NRSE,4042,65,Irrigated
2011,RNIR,KS,RENO,MIDLAND,4289NRS,4157,66,Irrigated
2011,RNIR,KS,RENO,MIDLAND,4329NRR,4159,66,Irrigated
2011,RNIR,KS,RENO,MIDLAND,3850NR2,4226,61,Irrigated
2011,RNIR,KS,RENO,OHLDE,EXP 421,4278,61,Irrigated
2011,RNIR,KS,RENO,OHLDE,EXP 362R,4281,53,Irrigated
2011,RNIR,KS,RENO,ASGROW,AG3731,4370,57,Irrigated
2011,RNIR,KS,RENO,ASGROW,AG3931,4377,63,Irrigated
2011,RNIR,KS,RENO,ASGROW,AG3932,4487,59,Irrigated
2011,RPDR,KS,REPUBLIC,MIDLAND,3612NR2,4468,75,Dryland
2011,RNIR,KS,RENO,ASGROW,AG3632,4490,64,Irrigated
2011,RNIR,KS,RENO,TAYLOR,EXP 39D10,4498,53,Irrigated
2011,RPDR,KS,REPUBLIC,MIDLAND,3920NRS,4218,68,Dryland
2011,RPDR,KS,REPUBLIC,MIDLAND,3740NR2,4225,62,Dryland
2011,RPDR,KS,REPUBLIC,MIDLAND,3850NR2,4226,64,Dryland
2011,RPDR,KS,REPUBLIC,NUTECH,7359,4261,63,Dryland
2011,RPDR,KS,REPUBLIC,OHLDE,O-332,4280,68,Dryland
2011,RPDR,KS,REPUBLIC,OHLDE,EXP 362R,4281,73,Dryland
2011,RPDR,KS,REPUBLIC,FONTANELLE,78N71,4345,70,Dryland
2011,RPDR,KS,REPUBLIC,MIDLAND,3610NRR,4216,67,Dryland
2011,RPDR,KS,REPUBLIC,WILLCROSS,2381N,4349,72,Dryland
2011,RPDR,KS,REPUBLIC,ASGROW,AG3731,4370,74,Dryland
2011,RPDR,KS,REPUBLIC,ASGROW,AG3931,4377,71,Dryland
2011,RPDR,KS,REPUBLIC,G2 GENETICS,7390,4391,70,Dryland
2011,RPDR,KS,REPUBLIC,G2 GENETICS,7420,4393,58,Dryland
2011,RPDR,KS,REPUBLIC,OHLDE,O-3921,4415,71,Dryland
2011,RPDR,KS,REPUBLIC,OHLDE,O-391,4417,65,Dryland
2011,RPDR,KS,REPUBLIC,NK,S36-B6 BRAND,4423,67,Dryland
2011,RPDR,KS,REPUBLIC,ASGROW,AG3130,4367,65,Dryland
2011,RPDR,KS,REPUBLIC,PHILLIPS,417 NRSE,4042,64,Dryland
2011,RPDR,KS,REPUBLIC,NK,S39-A3 BRAND,3959,70,Dryland
2011,RNIR,KS,RENO,ADVANCED GENETICS,AG4533N R2Y,4572,58,Irrigated
2011,RNIR,KS,RENO,G2 GENETICS,7372,4505,62,Irrigated
2011,RNIR,KS,RENO,G2 GENETICS,7382,4507,60,Irrigated
2011,RNIR,KS,RENO,G2 GENETICS,7402,4509,70,Irrigated
2011,RNIR,KS,RENO,G2 GENETICS,7415SE,4511,63,Irrigated
2011,RNIR,KS,RENO,G2 GENETICS,7442,4512,66,Irrigated
2011,RNIR,KS,RENO,FONTANELLE,79N62,4514,59,Irrigated
2011,RNIR,KS,RENO,FONTANELLE,86S40,4515,66,Irrigated
2011,RNIR,KS,RENO,PHILLIPS,387NR2Y,4522,69,Irrigated
2011,RNIR,KS,RENO,PHILLIPS,454NR2YS,4524,64,Irrigated
2011,RNIR,KS,RENO,NK,S44K7,4542,57,Irrigated
2011,RNIR,KS,RENO,PIONEER,93Y93,4553,68,Irrigated
2011,RNIR,KS,RENO,PIONEER,93Y70,4554,74,Irrigated
2011,RNIR,KS,RENO,PIONEER,93Y92,4555,70,Irrigated
2011,RNIR,KS,RENO,PIONEER,94Y40,4556,64,Irrigated
2011,RNIR,KS,RENO,OHLDE,EXP371,4558,57,Irrigated
2011,RNIR,KS,RENO,OHLDE,EXP432,4562,64,Irrigated
2011,RNIR,KS,RENO,ADVANCED GENETICS,AG 4233S R2Y,4571,60,Irrigated
2011,RNIR,KS,RENO,TAYLOR,EXP 39T30,4494,61,Irrigated
2011,RPIR,KS,REPUBLIC,WILLCROSS,RY2321N,4540,62,Irrigated
2011,SHDR,KS,SHERMAN,FONTANELLE,79N62,4514,60,Dryland
2011,RPIR,KS,REPUBLIC,NK,S39-U2 BRAND,4544,68,Irrigated
2011,SHIR,KS,SHERMAN,G2 GENETICS,7460,4395,64,Irrigated
2011,SHIR,KS,SHERMAN,G2 GENETICS,7420,4393,53,Irrigated
2011,SHIR,KS,SHERMAN,G2 GENETICS,7390,4391,62,Irrigated
2011,SHIR,KS,SHERMAN,NUTECH,7425S,4382,52,Irrigated
2011,SHIR,KS,SHERMAN,NUTECH,7388,4381,54,Irrigated
2011,SHIR,KS,SHERMAN,WILLCROSS,WX RY2481,4348,52,Irrigated
2011,SHIR,KS,SHERMAN,WILLCROSS,WX RY2460,4347,61,Irrigated
2011,SHIR,KS,SHERMAN,OHLDE,O-3921,4415,69,Irrigated
2011,SHIR,KS,SHERMAN,PROGENY,4908RR,4341,59,Irrigated
2011,SHIR,KS,SHERMAN,WILLCROSS,WX RR2398,4309,50,Irrigated
2011,SHIR,KS,SHERMAN,G2 GENETICS,7439S,4259,50,Irrigated
2011,SHIR,KS,SHERMAN,MIDLAND,3850NR2,4226,62,Irrigated
2011,SHIR,KS,SHERMAN,MIDLAND,4329NRR,4159,61,Irrigated
2011,SHIR,KS,SHERMAN,WILLCROSS,WX RR2440,4112,63,Irrigated
2011,SHIR,KS,SHERMAN,WILLCROSS,WX RR2477,4108,54,Irrigated
2011,SHIR,KS,SHERMAN,PHILLIPS,385NRS,2834,47,Irrigated
2011,SHIR,KS,SHERMAN,WILLCROSS,WX RR2878,4310,56,Irrigated
2011,SHIR,KS,SHERMAN,OHLDE,O-422,4418,66,Irrigated
2011,SHIR,KS,SHERMAN,OHLDE,O-451,4419,58,Irrigated
2011,SHIR,KS,SHERMAN,MIDLAND,3612NR2,4468,59,Irrigated
2011,SHIR,KS,SHERMAN,PHILLIPS,416 NR2Y,4523,60,Irrigated
2011,SHIR,KS,SHERMAN,PHILLIPS,386 NR2Y,4521,73,Irrigated
2011,SHIR,KS,SHERMAN,G2 GENETICS,7442,4512,54,Irrigated
2011,SHIR,KS,SHERMAN,G2 GENETICS,7402,4509,51,Irrigated
2011,SHIR,KS,SHERMAN,G2 GENETICS,7382,4507,57,Irrigated
2011,SHIR,KS,SHERMAN,G2 GENETICS,7375,4506,56,Irrigated
2011,SHIR,KS,SHERMAN,G2 GENETICS,7372,4505,56,Irrigated
2011,SHIR,KS,SHERMAN,G2 GENETICS,7362,4504,67,Irrigated
2011,SHIR,KS,SHERMAN,TAYLOR,397RR,4501,56,Irrigated
2011,SHIR,KS,SHERMAN,TAYLOR,EXP 39D10,4498,61,Irrigated
2011,SHIR,KS,SHERMAN,TAYLOR,EXP 42T20,4496,55,Irrigated
2011,SHIR,KS,SHERMAN,TAYLOR,EXP 39T30,4494,45,Irrigated
2011,SHIR,KS,SHERMAN,MIDLAND,4162NR2,4480,58,Irrigated
2011,SHIR,KS,SHERMAN,MIDLAND,3952NR2,4479,54,Irrigated
2011,SHIR,KS,SHERMAN,MIDLAND,3842NRR,4478,60,Irrigated
2011,SHIR,KS,SHERMAN,MIDLAND,3822NR2,4477,55,Irrigated
2011,SHIR,KS,SHERMAN,MIDLAND,3732NR2,4469,52,Irrigated
2011,SHDR,KS,SHERMAN,WILLCROSS,WX RY2482,4566,68,Dryland
2011,SHIR,KS,SHERMAN,PHILLIPS,439 NRS,4525,50,Irrigated
2011,SHDR,KS,SHERMAN,OHLDE,X412,4561,75,Dryland
2011,SHDR,KS,SHERMAN,PROGENY,4811 RY,4539,67,Dryland
2011,SHDR,KS,SHERMAN,TAYLOR,EXP 39T30,4494,61,Dryland
2011,SHDR,KS,SHERMAN,MIDLAND,4162NR2,4480,70,Dryland
2011,SHDR,KS,SHERMAN,MIDLAND,3952NR2,4479,61,Dryland
2011,SHDR,KS,SHERMAN,MIDLAND,3842NRR,4478,65,Dryland
2011,SHDR,KS,SHERMAN,MIDLAND,3822NR2,4477,44,Dryland
2011,SHDR,KS,SHERMAN,MIDLAND,3732NR2,4469,58,Dryland
2011,SHDR,KS,SHERMAN,MIDLAND,3612NR2,4468,71,Dryland
2011,SHDR,KS,SHERMAN,TAYLOR,EXP 44T40,4497,64,Dryland
2011,SHDR,KS,SHERMAN,OHLDE,O-391,4417,76,Dryland
2011,SHDR,KS,SHERMAN,G2 GENETICS,7420,4393,55,Dryland
2011,SHDR,KS,SHERMAN,G2 GENETICS,7390,4391,69,Dryland
2011,SHDR,KS,SHERMAN,NUTECH,7425S,4382,66,Dryland
2011,SHDR,KS,SHERMAN,NUTECH,7388,4381,70,Dryland
2011,SHDR,KS,SHERMAN,WILLCROSS,WX RY2481,4348,67,Dryland
2011,SHDR,KS,SHERMAN,FONTANELLE,78N71,4345,69,Dryland
2011,PTDR,KS,POTTAWATOMIE,WILLCROSS,RY2393N,4551,51,Dryland
2011,SHDR,KS,SHERMAN,G2 GENETICS,7460,4395,48,Dryland
2011,SHDR,KS,SHERMAN,TAYLOR,EXP 39D10,4498,67,Dryland
2011,SHDR,KS,SHERMAN,G2 GENETICS,7342,4503,68,Dryland
2011,SHDR,KS,SHERMAN,G2 GENETICS,7362,4504,71,Dryland
2011,SHDR,KS,SHERMAN,PROGENY,4710 RY,4537,65,Dryland
2011,SHDR,KS,SHERMAN,PROGENY,4611 RY,4536,73,Dryland
2011,SHDR,KS,SHERMAN,PROGENY,4510,4535,69,Dryland
2011,SHDR,KS,SHERMAN,PROGENY,4211 RY,4534,71,Dryland
2011,SHDR,KS,SHERMAN,PROGENY,5111RY,4533,71,Dryland
2011,SHDR,KS,SHERMAN,PROGENY,4911RY,4532,70,Dryland
2011,SHDR,KS,SHERMAN,PROGENY,3911 RY,4531,72,Dryland
2011,SHDR,KS,SHERMAN,PHILLIPS,439 NRS,4525,58,Dryland
2011,SHDR,KS,SHERMAN,PHILLIPS,416 NR2Y,4523,60,Dryland
2011,SHDR,KS,SHERMAN,PHILLIPS,387NR2Y,4522,58,Dryland
2011,SHDR,KS,SHERMAN,PHILLIPS,386 NR2Y,4521,66,Dryland
2011,SHDR,KS,SHERMAN,PHILLIPS,320 NR2Y,4520,60,Dryland
2011,SHDR,KS,SHERMAN,G2 GENETICS,7442,4512,56,Dryland
2011,SHDR,KS,SHERMAN,G2 GENETICS,7408,4510,62,Dryland
2011,SHDR,KS,SHERMAN,G2 GENETICS,7402,4509,67,Dryland
2011,SHDR,KS,SHERMAN,G2 GENETICS,7382,4507,62,Dryland
2011,SHDR,KS,SHERMAN,G2 GENETICS,7372,4505,70,Dryland
2011,SHDR,KS,SHERMAN,OHLDE,O-3721,4559,64,Dryland
2011,RPIR,KS,REPUBLIC,NK,S44-K7 BRAND,4542,52,Irrigated
2011,SHIR,KS,SHERMAN,PROGENY,3911 RY,4531,54,Irrigated
2011,SHIR,KS,SHERMAN,PROGENY,5111RY,4533,68,Irrigated
2011,SADR,KS,SALINE,ASGROW,AG4531,4371,20,Dryland
2011,SADR,KS,SALINE,ASGROW,AG3931,4377,15,Dryland
2011,SADR,KS,SALINE,NUTECH,7388,4381,16,Dryland
2011,SADR,KS,SALINE,NUTECH,7425S,4382,16,Dryland
2011,SADR,KS,SALINE,G2 GENETICS,7390,4391,16,Dryland
2011,SADR,KS,SALINE,G2 GENETICS,7420,4393,19,Dryland
2011,SADR,KS,SALINE,G2 GENETICS,7460,4395,22,Dryland
2011,SADR,KS,SALINE,ASGROW,AG3731,4370,16,Dryland
2011,SADR,KS,SALINE,OHLDE,O-391,4417,9,Dryland
2011,SADR,KS,SALINE,MIDLAND,3411NR2,4457,9,Dryland
2011,SADR,KS,SALINE,MIDLAND,3612NR2,4468,13,Dryland
2011,SADR,KS,SALINE,MIDLAND,3732NR2,4469,13,Dryland
2011,SADR,KS,SALINE,MIDLAND,3822NR2,4477,14,Dryland
2011,SADR,KS,SALINE,MIDLAND,3842NRR,4478,15,Dryland
2011,SADR,KS,SALINE,MIDLAND,4162NR2,4480,14,Dryland
2011,SADR,KS,SALINE,ASGROW,AG3832,4486,12,Dryland
2011,SADR,KS,SALINE,OHLDE,O-422,4418,21,Dryland
2011,SADR,KS,SALINE,MIDLAND,4270NR2,4228,19,Dryland
2011,SADR,KS,SALINE,MIDLAND,3850NR2,4226,11,Dryland
2011,SADR,KS,SALINE,MIDLAND,3740NR2,4225,19,Dryland
2011,RPIR,KS,REPUBLIC,NK,S38-H8 BRAND,4545,58,Irrigated
2011,RPIR,KS,REPUBLIC,WILLCROSS,RY2342N,4548,61,Irrigated
2011,RPIR,KS,REPUBLIC,WILLCROSS,RY2362N,4549,62,Irrigated
2011,RPIR,KS,REPUBLIC,WILLCROSS,RY2383N,4550,58,Irrigated
2011,RPIR,KS,REPUBLIC,WILLCROSS,RY2393N,4551,61,Irrigated
2011,RPIR,KS,REPUBLIC,WILLCROSS,2350NS,4552,54,Irrigated
2011,RPIR,KS,REPUBLIC,PIONEER,93Y93,4553,60,Irrigated
2011,RPIR,KS,REPUBLIC,PIONEER,93Y70,4554,62,Irrigated
2011,RPIR,KS,REPUBLIC,PIONEER,93Y92,4555,64,Irrigated
2011,RPIR,KS,REPUBLIC,OHLDE,EXP371,4558,55,Irrigated
2011,RPIR,KS,REPUBLIC,OHLDE,EXP382,4560,61,Irrigated
2011,RPIR,KS,REPUBLIC,KANSAS AES,K08-2509 RR,4575,64,Irrigated
2011,RPIR,KS,REPUBLIC,KANSAS AES,K08-2528 RR,4576,63,Irrigated
2011,SADR,KS,SALINE,PHILLIPS,417 NRSE,4042,15,Dryland
2011,SADR,KS,SALINE,MIDLAND,3610NRR,4216,14,Dryland
2011,SADR,KS,SALINE,MIDLAND,3952NR2,4218,14,Dryland
2011,SADR,KS,SALINE,MIDLAND,3920NRS,4218,14,Dryland
2011,SADR,KS,SALINE,ASGROW,AG3932,4487,19,Dryland
2011,SHIR,KS,SHERMAN,PROGENY,4911RY,4532,50,Irrigated
2011,SADR,KS,SALINE,ASGROW,AG4232,4489,21,Dryland
2011,SADR,KS,SALINE,TAYLOR,EXP 39D10,4498,8,Dryland
2011,SHDR,KS,SHERMAN,MIDLAND,4270NR2,4228,69,Dryland
2011,SHDR,KS,SHERMAN,MIDLAND,4580RS2,4229,57,Dryland
2011,SHDR,KS,SHERMAN,WILLCROSS,WX RR2398,4309,61,Dryland
2011,SHDR,KS,SHERMAN,WILLCROSS,WX RR2878,4310,56,Dryland
2011,SHDR,KS,SHERMAN,PROGENY,4908RR,4341,59,Dryland
2011,SHIR,KS,SHERMAN,WILLCROSS,WX RY2432,4565,54,Irrigated
2011,SHIR,KS,SHERMAN,WILLCROSS,WX RR2409,4564,62,Irrigated
2011,SHDR,KS,SHERMAN,MIDLAND,3850NR2,4226,71,Dryland
2011,SHIR,KS,SHERMAN,PIONEER,94Y40,4556,60,Irrigated
2011,SHIR,KS,SHERMAN,PIONEER,93Y70,4554,68,Irrigated
2011,SHIR,KS,SHERMAN,PIONEER,93Y93,4553,53,Irrigated
2011,SHIR,KS,SHERMAN,PROGENY,4811 RY,4539,55,Irrigated
2011,SHIR,KS,SHERMAN,PROGENY,4710 RY,4537,55,Irrigated
2011,SHIR,KS,SHERMAN,PROGENY,4611 RY,4536,55,Irrigated
2011,SHIR,KS,SHERMAN,PROGENY,4510,4535,58,Irrigated
2011,SHIR,KS,SHERMAN,PROGENY,4211 RY,4534,52,Irrigated
2011,SHIR,KS,SHERMAN,PIONEER,93Y92,4555,63,Irrigated
2011,SHDR,KS,SHERMAN,MIDLAND,3740NR2,4225,70,Dryland
2011,SHDR,KS,SHERMAN,MIDLAND,4329NRR,4159,60,Dryland
2011,SHDR,KS,SHERMAN,WILLCROSS,WX RR2477,4108,57,Dryland
2011,SADR,KS,SALINE,G2 GENETICS,7372,4505,15,Dryland
2011,SADR,KS,SALINE,G2 GENETICS,7375,4506,15,Dryland
2011,SADR,KS,SALINE,G2 GENETICS,7382,4507,15,Dryland
2011,SADR,KS,SALINE,G2 GENETICS,7402,4509,17,Dryland
2011,SADR,KS,SALINE,G2 GENETICS,7415SE,4511,15,Dryland
2011,SADR,KS,SALINE,G2 GENETICS,7442,4512,20,Dryland
2011,SADR,KS,SALINE,G2 GENETICS,7472,4513,21,Dryland
2011,SADR,KS,SALINE,PHILLIPS,320 NR2Y,4520,14,Dryland
2011,SADR,KS,SALINE,PHILLIPS,387NR2Y,4522,17,Dryland
2011,SADR,KS,SALINE,PHILLIPS,454NR2YS,4524,20,Dryland
2011,SADR,KS,SALINE,OHLDE,O-3721,4559,19,Dryland
2011,SADR,KS,SALINE,OHLDE,X412,4561,13,Dryland
2011,SADR,KS,SALINE,OHLDE,EXP432,4562,22,Dryland
2011,SHIR,KS,SHERMAN,WILLCROSS,WX RY2482,4566,60,Irrigated
2011,SADR,KS,SALINE,ADVANCED GENETICS,AG 4233S R2Y,4571,17,Dryland
2011,SHDR,KS,SHERMAN,WILLCROSS,WX RR2397,1790,48,Dryland
2011,SHDR,KS,SHERMAN,PHILLIPS,385NRS,2834,61,Dryland
2011,SADR,KS,SALINE,TAYLOR,EXP 39T30,4494,13,Dryland
2011,PTDR,KS,POTTAWATOMIE,WILLCROSS,RY2383N,4550,52,Dryland
2011,CRDR45,KS,CRAWFORD,NK,S52-F2,4071,29,Dryland
2011,PTDR,KS,POTTAWATOMIE,WILLCROSS,RY2342N,4548,50,Dryland
2011,FRDR,KS,FRANKLIN,MIDLAND,4329NRR,4159,21,Dryland
2011,FRDR,KS,FRANKLIN,WILLCROSS,WX RR2440,4112,21,Dryland
2011,FRDR,KS,FRANKLIN,WILLCROSS,WX RR2477,4108,25,Dryland
2011,FRDR,KS,FRANKLIN,MIDLAND,4768NRR,3989,28,Dryland
2011,FRDR,KS,FRANKLIN,TAYLOR,487RRS,3982,25,Dryland
2011,FRDR,KS,FRANKLIN,OHLDE,O-4595,2809,22,Dryland
2011,FRDR,KS,FRANKLIN,MIDLAND,4506NRR,2802,23,Dryland
2011,FRDR,KS,FRANKLIN,WILLCROSS,WX RR2397,1790,22,Dryland
2011,FRD,KS,FRANKLIN,IOWA AES,IA4005,4574,23,Dryland
2011,FRD,KS,FRANKLIN,ADVANCED GENETICS,AG5163N LL,4570,28,Dryland
2011,FRD,KS,FRANKLIN,ADVANCED GENETICS,AG4168N LL,4569,25,Dryland
2011,FRD,KS,FRANKLIN,ASGROW,AG5503,4567,33,Dryland
2011,FRD,KS,FRANKLIN,PIONEER,94Y40,4556,24,Dryland
2011,FRD,KS,FRANKLIN,PROGENY,4928LL,4538,27,Dryland
2011,FRD,KS,FRANKLIN,PROGENY,5191,4530,35,Dryland
2011,FRD,KS,FRANKLIN,PROGENY,4910,4529,30,Dryland
2011,FRD,KS,FRANKLIN,KANSAS AES,K07-1544,4450,21,Dryland
2011,FRD,KS,FRANKLIN,KANSAS AES,K07-1253,4449,21,Dryland
2011,FRD,KS,FRANKLIN,KANSAS AES,K07-1633,4448,21,Dryland
2011,FRD,KS,FRANKLIN,ADVANCED GENETICS,AG4989N LL,4400,28,Dryland
2011,FRD,KS,FRANKLIN,MORSOY,LL 5120N,4355,30,Dryland
2011,FRD,KS,FRANKLIN,MORSOY,LL 4880N,4354,28,Dryland
2011,FRD,KS,FRANKLIN,KANSAS AES,KS4607,4335,25,Dryland
2011,FRD,KS,FRANKLIN,KANSAS AES,KS4610SP,4326,30,Dryland
